component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1778-01,1802-12,177801-180212,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1803-01,1827-12,180301-182712,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1828-01,1852-12,182801-185212,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1853-01,1877-12,185301-187712,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1878-01,1902-12,187801-190212,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1903-01,1927-12,190301-192712,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1928-01,1952-12,192801-195212,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1953-01,1977-12,195301-197712,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,1978-01,2002-12,197801-200212,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IOFF_F,2003-01,2017-12,200301-201712,Ice Runoff Flux from Coupler due to Land-Model Snow Capping,kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IOFF_F.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1653-01,1677-12,165301-167712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1678-01,1702-12,167801-170212,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1703-01,1727-12,170301-172712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1728-01,1752-12,172801-175212,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1753-01,1777-12,175301-177712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1778-01,1802-12,177801-180212,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1803-01,1827-12,180301-182712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1828-01,1852-12,182801-185212,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1853-01,1877-12,185301-187712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1878-01,1902-12,187801-190212,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1903-01,1927-12,190301-192712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1928-01,1952-12,192801-195212,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1953-01,1977-12,195301-197712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,1978-01,2002-12,197801-200212,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,IRON_FLUX,2003-01,2017-12,200301-201712,Atmospheric Iron Flux,mmol/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.IRON_FLUX.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1653-01,1677-12,165301-167712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1678-01,1702-12,167801-170212,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1703-01,1727-12,170301-172712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1728-01,1752-12,172801-175212,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1753-01,1777-12,175301-177712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1778-01,1802-12,177801-180212,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1803-01,1827-12,180301-182712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1828-01,1852-12,182801-185212,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1853-01,1877-12,185301-187712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1878-01,1902-12,187801-190212,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1903-01,1927-12,190301-192712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1928-01,1952-12,192801-195212,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1953-01,1977-12,195301-197712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,1978-01,2002-12,197801-200212,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_SALT,2003-01,2017-12,200301-201712,Eddy-induced advective tendency for SALT,gram/kilogram/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_SALT.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1653-01,1677-12,165301-167712,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1678-01,1702-12,167801-170212,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1703-01,1727-12,170301-172712,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1728-01,1752-12,172801-175212,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1753-01,1777-12,175301-177712,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1778-01,1802-12,177801-180212,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1803-01,1827-12,180301-182712,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,ISOP_ADV_TEND_TEMP,1828-01,1852-12,182801-185212,Eddy-induced advective tendency for TEMP,degC/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ISOP_ADV_TEND_TEMP.182801-185212.nc
